지역,노선,시·종점,월,일시,시간,승차,하차,전체,주중 평균배차시간,노선운행시간,시간별 포화도
시흥시, 3500,오이도차고지-서울대입구역,5,평일,06시~07시,7,10,17,20.0,52,3.0
시흥시, 3500,오이도차고지-서울대입구역,5,평일,05시~06시,6,2,8,20.0,52,3.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,11시~12시,6,6,12,17.5,4,2.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,5,평일,06시~07시,4,2,6,20.0,33,2.0
안양시, 81,목감호수품애.중흥S클래스-안양역,5,평일,23시~24시,9,31,40,13.0,39,2.0
안산시, 5,경원여객-안산역,5,평일,05시~06시,5,5,10,20.0,34,2.0
안산시, 350,경원여객안양차고지-함상전망대,5,평일,04시~05시,8,2,10,25.0,119,2.0
시흥시, 26,시흥우체국.센트럴병원-신천동,5,평일,23시~24시,4,5,9,35.0,96,2.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,05시~06시,3,2,5,30.0,51,2.0
시흥시, 3500,오이도차고지-서울대입구역,5,평일,00시~01시,4,9,13,20.0,52,2.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,09시~10시,5,5,10,17.5,4,2.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,5,평일,05시~06시,6,0,6,22.5,88,2.0
시흥시, 15,시흥대야역-신천동,5,평일,08시~09시,5,4,9,20.0,19,2.0
시흥시, 15,시흥대야역-신천동,5,평일,20시~21시,4,5,9,20.0,19,2.0
시흥시, 13,포동차고지-은행초등학교,5,평일,23시~24시,4,10,14,20.0,28,2.0
안산시, 5,경원여객-안산역,5,평일,14시~15시,4,2,6,20.0,34,2.0
안산시, 5,경원여객-안산역,5,평일,15시~16시,4,6,10,20.0,34,2.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,00시~01시,4,4,8,22.5,51,2.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,5,평일,00시~01시,4,4,8,25.0,45,2.0
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,5,평일,05시~06시,3,3,6,25.0,45,2.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,5,평일,00시~01시,7,9,16,12.5,44,2.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,05시~06시,7,0,7,27.5,108,2.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,06시~07시,5,9,14,27.5,108,2.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,20시~21시,3,6,9,30.0,44,2.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,20시~21시,3,6,9,30.0,51,2.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,10시~11시,3,4,7,30.0,51,2.0
안산시, 35,경원여객안양차고지-중앙역앞,5,평일,11시~12시,1,3,4,180.0,92,2.0
광명시, 11-3,마린월드-KTX광명역1번출구,5,평일,00시~01시,3,4,7,37.5,63,2.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,08시~09시,6,6,12,17.5,4,2.0
부천시, 66,부인초교-용못내공원.옥길동종점,5,평일,05시~06시,11,3,14,12.0,74,2.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,5,평일,00시~01시,8,18,26,15.0,78,2.0
시흥시, 63,오이도차고지-은계초등학교.사랑스러운교회,5,평일,05시~06시,8,5,13,15.0,78,2.0
부천시, 66,부인초교-용못내공원.옥길동종점,5,평일,00시~01시,9,19,28,12.0,74,2.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,07시~08시,3,5,8,30.0,31,2.0
안산시, 320,경원여객-여의도환승센터(1번승강장),5,평일,01시~02시,12,14,26,15.0,121,2.0
광명시, 11,광명돔경륜장.광남문-안양역,5,평일,00시~01시,3,6,9,32.5,65,2.0
광명시, 2(광명),은계아란트리-안양역,5,평일,00시~01시,15,29,44,8.0,90,2.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,04시~05시,14,2,16,15.0,121,2.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,05시~06시,14,21,35,15.0,121,2.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,23시~24시,14,52,66,15.0,121,2.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,00시~01시,14,15,29,15.0,121,2.0
안산시, 31-7,한라2차아파트입구-부천역차고지,5,평일,00시~01시,12,29,41,15.0,96,2.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,5,평일,00시~01시,6,11,17,20.0,92,2.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,5,평일,06시~07시,8,8,16,20.0,92,2.0
시흥시, 26,시흥우체국.센트럴병원-신천동,5,평일,05시~06시,5,1,6,35.0,96,2.0
시흥시, 13,포동차고지-은행초등학교,5,평일,05시~06시,2,2,4,20.0,28,1.0
안산시, 62,본오동종점-한라비발디1차,5,평일,00시~01시,13,30,43,8.0,108,1.0
안산시, 62,본오동종점-한라비발디1차,5,평일,04시~05시,10,0,10,8.0,108,1.0
안산시, 61,화진금속공업-부천터미널소풍,5,평일,00시~01시,11,23,34,10.0,120,1.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,10시~11시,2,2,4,17.5,4,1.0
안산시, 61,화진금속공업-부천터미널소풍,5,평일,04시~05시,11,0,11,10.0,120,1.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,00시~01시,4,13,17,27.5,108,1.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),5,평일,01시~02시,2,4,6,27.5,108,1.0
안산시, 55,본오동종점-오이도차고지,5,평일,04시~05시,12,0,12,9.0,93,1.0
안산시, 50,안산해솔초등학교-KTX광명역1번출구,5,평일,05시~06시,1,0,1,60.0,65,1.0
안산시, 5,경원여객-안산역,5,평일,17시~18시,2,3,5,20.0,34,1.0
안산시, 5,경원여객-안산역,5,평일,13시~14시,3,3,6,20.0,34,1.0
안산시, 5,경원여객-안산역,5,평일,08시~09시,2,2,4,20.0,34,1.0
안산시, 350,경원여객안양차고지-함상전망대,5,평일,00시~01시,3,11,14,25.0,119,1.0
시흥시, 15,시흥대야역-신천동,5,평일,07시~08시,2,2,4,20.0,19,1.0
시흥시, 15,시흥대야역-신천동,5,평일,12시~13시,2,2,4,20.0,19,1.0
시흥시, 15,시흥대야역-신천동,5,평일,10시~11시,2,3,5,20.0,19,1.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,08시~09시,5,2,7,12.5,23,1.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,5,평일,05시~06시,5,1,6,20.0,92,1.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,5,평일,23시~24시,2,2,4,30.0,51,1.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,5,평일,05시~06시,5,5,10,11.5,25,1.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,23시~24시,2,2,4,17.5,4,1.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),5,평일,05시~06시,4,2,6,11.5,92,1.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,05시~06시,2,1,3,12.5,23,1.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,5,평일,01시~02시,2,5,7,22.5,92,1.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,05시~06시,2,0,2,22.5,51,1.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,06시~07시,3,4,7,12.5,23,1.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,07시~08시,3,3,6,12.5,23,1.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,5,평일,00시~01시,3,6,9,25.0,86,1.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,5,평일,00시~01시,4,8,12,12.5,57,1.0
시흥시, 20-1,정왕역환승센터-부곡중학교,5,평일,00시~01시,3,5,8,15.0,78,1.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,06시~07시,4,4,8,17.5,4,1.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,22시~23시,2,4,6,30.0,44,1.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,5,평일,05시~06시,2,2,4,30.0,44,1.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,5,평일,00시~01시,2,6,8,20.0,51,1.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,5,평일,05시~06시,1,0,1,30.0,42,1.0
부천시, 23-2,소사공영차고지-라일락마을어린이공원,5,평일,00시~01시,1,5,6,8.5,69,0.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),5,평일,01시~02시,0,3,3,20.0,99,0.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),5,평일,01시~02시,0,4,4,11.5,92,0.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,5,평일,00시~01시,0,3,3,12.5,23,0.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,5,평일,22시~23시,0,8,8,30.0,31,0.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,5,평일,17시~18시,1,5,6,17.5,4,0.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),5,평일,01시~02시,2,9,11,15.0,121,0.0
광명시, 39,매화초등학교-개봉역,5,평일,00시~01시,1,3,4,20.5,45,0.0
광명시, 2(광명),은계아란트리-안양역,5,평일,01시~02시,0,1,1,8.0,90,0.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,5,평일,22시~23시,0,2,2,20.0,33,0.0
안산시, 320,경원여객-여의도환승센터(1번승강장),5,평일,02시~03시,2,6,8,15.0,121,0.0
안산시, 5,경원여객-안산역,5,평일,07시~08시,0,5,5,20.0,34,0.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,5,평일,01시~02시,0,3,3,20.0,92,0.0
시흥시, 3201,삼미시장-사당역3번출구,5,평일,01시~02시,0,2,2,22.5,51,0.0
시흥시, 16,은계아란트리-인천대공원역,5,평일,23시~24시,0,6,6,20.0,20,0.0
안산시, 99,오이도차고지-삼천리마을앞,5,평일,00시~01시,1,4,5,17.5,85,0.0
안산시, 98,오이도차고지-수변공원휴게소,5,평일,00시~01시,0,2,2,27.5,104,0.0
시흥시, 21,오이도차고지-태영아파트,5,평일,00시~01시,0,2,2,25.0,107,0.0
시흥시, 23,월곶역-본오동차고지,5,평일,04시~05시,2,0,2,12.5,99,0.0
안산시, 55,본오동종점-오이도차고지,5,평일,00시~01시,2,7,9,9.0,93,0.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,5,평일,00시~01시,1,4,5,11.5,25,0.0
안산시, 5,경원여객-안산역,5,평일,21시~22시,1,0,1,20.0,34,0.0
안산시, 35,경원여객안양차고지-중앙역앞,5,평일,18시~19시,0,1,1,180.0,92,0.0
안산시, 5,경원여객-안산역,5,평일,19시~20시,0,2,2,20.0,34,0.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,5,평일,23시~24시,0,6,6,25.0,38,0.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,5,평일,05시~06시,1,0,1,22.5,92,0.0
안산시, 5,경원여객-안산역,5,평일,10시~11시,1,2,3,20.0,34,0.0
시흥시, 3301,능곡공영차고지-사당역(중),5,평일,00시~01시,0,3,3,22.5,52,0.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,5,평일,01시~02시,0,2,2,22.5,88,0.0
시흥시, 3500,오이도차고지-서울대입구역,5,평일,01시~02시,1,2,3,20.0,52,0.0
부천시, 23-2,소사공영차고지-라일락마을어린이공원,5,평일,04시~05시,1,0,1,8.5,69,0.0
