지역,노선,시·종점,월,일시,시간,승차,하차,전체,주중 평균배차시간,노선운행시간,시간별 포화도
시흥시, 16,은계아란트리-인천대공원역,4,평일,20시~21시,53,79,132,20.0,20,22.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,16시~17시,48,44,92,35.0,96,22.0
시흥시, 20-1,정왕역환승센터-부곡중학교,4,평일,22시~23시,92,121,213,15.0,78,22.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,15시~16시,53,51,104,20.0,20,22.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,06시~07시,86,64,150,12.5,44,22.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,20시~21시,53,53,106,20.0,33,22.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,11시~12시,9,12,21,180.0,92,22.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,13시~14시,52,50,102,20.0,20,22.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,16시~17시,53,39,92,20.0,52,22.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,16시~17시,94,89,183,11.0,27,22.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,10시~11시,52,56,108,20.0,53,22.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,18시~19시,53,51,104,20.0,33,22.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,4,평일,15시~16시,68,97,165,22.5,88,22.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,19시~20시,81,137,218,20.0,92,22.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,16시~17시,33,20,53,30.0,42,21.0
시흥시, 20-1,정왕역환승센터-부곡중학교,4,평일,05시~06시,88,67,155,15.0,78,21.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,22시~23시,133,152,285,15.0,121,21.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,12시~13시,133,141,274,15.0,121,21.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,11시~12시,82,83,165,12.5,44,21.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,11시~12시,137,117,254,15.0,121,21.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,06시~07시,40,32,72,25.0,38,21.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,14시~15시,50,40,90,20.0,33,21.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,20시~21시,77,88,165,20.0,92,21.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,10시~11시,80,101,181,12.5,57,21.0
안산시, 30-2,오이도차고지-목감중심상업지구,4,평일,05시~06시,175,116,291,12.5,128,21.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,13시~14시,63,52,115,22.5,84,21.0
광명시, 2(광명),스타필드시티부천-안양역,4,평일,23시~24시,192,225,417,8.0,90,21.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,10시~11시,82,111,193,20.0,99,21.0
광명시, 11,광명돔경륜장.광남문-안양역,4,평일,23시~24시,33,30,63,32.5,65,21.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,17시~18시,137,126,263,15.0,121,21.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,11시~12시,80,73,153,12.5,57,21.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,06시~07시,79,22,101,20.0,92,21.0
부천시, 23-2,소사공영차고지-라일락마을어린이공원,4,평일,23시~24시,129,171,300,8.5,69,20.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,22시~23시,42,44,86,22.5,51,20.0
시흥시, 13,포동차고지-은행초등학교,4,평일,19시~20시,47,62,109,20.0,28,20.0
시흥시, 31-3,능곡공영차고지-부천소방서.부천대학사거리,4,평일,06시~07시,78,53,131,12.5,57,20.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),4,평일,23시~24시,73,101,174,15.0,67,20.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,20시~21시,47,92,139,20.0,52,20.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,12시~13시,49,38,87,20.0,20,20.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,15시~16시,61,48,109,22.5,84,20.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,15시~16시,8,0,8,180.0,92,20.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,10시~11시,39,42,81,25.0,38,20.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,20시~21시,76,84,160,17.5,85,20.0
시흥시, 5602,이마트-구로디지털단지역환승센터(1번승강장),4,평일,23시~24시,125,202,327,11.5,92,20.0
시흥시, 15,시흥대야역-신천동,4,평일,19시~20시,47,46,93,20.0,19,20.0
시흥시, 15,시흥대야역-신천동,4,평일,18시~19시,47,45,92,20.0,19,20.0
안산시, 76,본오교회앞-동보아파트후문.군자교회,4,평일,06시~07시,15,18,33,90.0,86,20.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,09시~10시,14,19,33,70.0,40,20.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,21시~22시,48,58,106,20.0,51,20.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,14시~15시,49,47,96,20.0,51,20.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,4,평일,23시~24시,53,75,128,25.0,86,19.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,15시~16시,41,44,85,35.0,96,19.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,10시~11시,42,49,91,35.0,96,19.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,05시~06시,72,32,104,25.0,119,19.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,19시~20시,31,30,61,30.0,42,19.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,20시~21시,31,28,59,30.0,42,19.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,09시~10시,40,70,110,22.5,51,19.0
안산시, 62,본오동종점-한라비발디1차,4,평일,23시~24시,208,300,508,8.0,108,19.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,12시~13시,45,41,86,20.0,52,19.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,16시~17시,70,54,124,20.0,92,19.0
시흥시, 3400,한국산업기술대.시흥터미널-강남역.역삼세무서,4,평일,23시~24시,61,124,185,22.5,88,19.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,13시~14시,70,70,140,20.0,92,19.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,21시~22시,70,74,144,20.0,92,19.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,16시~17시,63,57,120,22.5,92,19.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,13시~14시,13,12,25,70.0,40,19.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,14시~15시,63,57,120,22.5,92,19.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,09시~10시,46,47,93,20.0,33,19.0
시흥시, 12,삼미시장-김포공항국내선(9번홈),4,평일,05시~06시,66,76,142,15.0,67,18.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,12시~13시,43,40,83,20.0,51,18.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,18시~19시,116,122,238,15.0,121,18.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,10시~11시,44,43,87,20.0,20,18.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,10시~11시,55,63,118,22.5,84,18.0
안산시, 30,오이도차고지-광덕중학교,4,평일,21시~22시,65,74,139,22.5,99,18.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,11시~12시,77,72,149,11.5,25,18.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,14시~15시,77,65,142,11.0,27,18.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,12시~13시,79,75,154,11.0,27,18.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,13시~14시,119,116,235,15.0,121,18.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,05시~06시,109,84,193,15.0,121,17.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,14시~15시,66,81,147,12.5,44,17.0
안산시, 123,푸르지오6차후문-탄도,4,평일,05시~06시,60,17,77,25.0,110,17.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,19시~20시,111,97,208,15.0,121,17.0
시흥시, 21,오이도차고지-태영아파트,4,평일,22시~23시,59,70,129,25.0,107,17.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,14시~15시,51,62,113,22.5,84,17.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,12시~13시,63,49,112,20.0,92,17.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,08시~09시,7,22,29,180.0,92,17.0
시흥시, 23,월곶역-본오동차고지,4,평일,23시~24시,109,137,246,12.5,99,17.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,11시~12시,32,30,62,25.0,38,17.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,09시~10시,27,42,69,30.0,42,17.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,4,평일,14시~15시,12,16,28,70.0,54,17.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,10시~11시,64,57,121,12.5,44,17.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,13시~14시,41,41,82,20.0,51,17.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,14시~15시,42,41,83,20.0,20,17.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,10시~11시,107,130,237,15.0,121,17.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,16시~17시,7,11,18,180.0,92,17.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,12시~13시,33,39,72,25.0,38,17.0
시흥시, 15,시흥대야역-신천동,4,평일,08시~09시,40,38,78,20.0,19,17.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,11시~12시,34,27,61,22.5,52,16.0
시흥시, 32,경원여객안양차고지-풍림2단지.소래포구입구,4,평일,05시~06시,43,25,68,25.0,86,16.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,09시~10시,60,103,163,20.0,92,16.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,12시~13시,39,40,79,20.0,53,16.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,16시~17시,35,32,67,22.5,52,16.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,20시~21시,35,72,107,22.5,52,16.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,12시~13시,11,11,22,70.0,40,16.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,12시~13시,49,60,109,22.5,84,16.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,21시~22시,38,39,77,20.0,20,16.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,10시~11시,39,34,73,20.0,51,16.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,06시~07시,38,26,64,20.0,51,16.0
안산시, 38,부천역차고지-에이스아파트,4,평일,05시~06시,65,35,100,11.5,39,16.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,15시~16시,15,14,29,50.0,32,16.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,14시~15시,35,35,70,35.0,96,16.0
시흥시, 13,포동차고지-은행초등학교,4,평일,15시~16시,38,34,72,20.0,28,16.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,10시~11시,53,61,114,22.5,92,16.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,14시~15시,103,116,219,15.0,121,16.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,11시~12시,53,50,103,22.5,92,16.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,15시~16시,26,29,55,30.0,42,16.0
안산시, 31-7,한라2차아파트입구-부천역차고지,4,평일,23시~24시,83,88,171,15.0,96,16.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,15시~16시,52,53,105,22.5,92,16.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,06시~07시,103,61,164,15.0,121,16.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,23시~24시,52,113,165,22.5,92,16.0
시흥시, 13,포동차고지-은행초등학교,4,평일,13시~14시,39,41,80,20.0,28,16.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,21시~22시,25,33,58,30.0,42,16.0
안산시, 98,오이도차고지-수변공원휴게소,4,평일,05시~06시,48,27,75,27.5,104,16.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,22시~23시,49,52,101,27.5,108,16.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,20시~21시,51,82,133,27.5,108,16.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,11시~12시,38,34,72,20.0,52,16.0
시흥시, 15,시흥대야역-신천동,4,평일,07시~08시,38,38,76,20.0,19,16.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,13시~14시,35,39,74,35.0,96,16.0
시흥시, 3200,포동차고지-강남역.역삼세무서,4,평일,23시~24시,48,112,160,22.5,84,16.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,16시~17시,103,85,188,15.0,121,16.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,23시~24시,54,86,140,20.0,92,15.0
시흥시, 99-2,배곧누리초.중흥S클래스-이마트,4,평일,23시~24시,61,77,138,11.5,25,15.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,07시~08시,40,41,81,17.5,4,15.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,22시~23시,37,44,81,20.0,51,15.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,13시~14시,67,69,136,11.0,27,15.0
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,11시~12시,66,69,135,11.0,27,15.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,14시~15시,36,28,64,20.0,52,15.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,19시~20시,24,27,51,30.0,44,15.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,15시~16시,24,18,42,30.0,51,15.0
부천시, 23-2,소사공영차고지-라일락마을어린이공원,4,평일,05시~06시,100,73,173,8.5,69,15.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,20시~21시,33,101,134,22.5,51,15.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,13시~14시,50,62,112,22.5,92,15.0
안산시, 34,안산운전면허시험장-월곶동주민센터.월곶포구,4,평일,11시~12시,10,5,15,70.0,54,15.0
안산시, 20,경원여객-시흥시청후문.종합일자리센터,4,평일,11시~12시,10,10,20,70.0,40,15.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,12시~13시,14,19,33,50.0,32,15.0
안산시, 350,경원여객안양차고지-함상전망대,4,평일,22시~23시,58,82,140,25.0,119,15.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,13시~14시,14,8,22,50.0,32,15.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,16시~17시,13,12,25,50.0,32,14.000000000000002
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,09시~10시,22,26,48,30.0,44,14.000000000000002
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,10시~11시,33,39,72,20.0,33,14.000000000000002
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,11시~12시,33,24,57,20.0,33,14.000000000000002
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,22시~23시,26,45,71,25.0,38,14.000000000000002
시흥시, 21,오이도차고지-태영아파트,4,평일,05시~06시,47,11,58,25.0,107,14.000000000000002
안양시, 81,목감호수품애.중흥S클래스-안양역,4,평일,05시~06시,50,15,65,13.0,39,14.000000000000002
시흥시, 31-9,포동차고지-부천소방서.부천대학사거리,4,평일,23시~24시,27,30,57,25.0,45,14.000000000000002
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,13시~14시,22,18,40,30.0,51,14.000000000000002
시흥시, 5604,목감호수품애.중흥S클래스-석수역(중),4,평일,10시~11시,59,79,138,11.0,27,14.000000000000002
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,13시~14시,27,27,54,25.0,38,14.000000000000002
광명시, 11-3,마린월드-KTX광명역1번출구,4,평일,23시~24시,19,23,42,37.5,63,14.000000000000002
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,09시~10시,30,85,115,22.5,52,14.000000000000002
안산시, 30,오이도차고지-광덕중학교,4,평일,22시~23시,51,54,105,22.5,99,14.000000000000002
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,08시~09시,85,170,255,15.0,121,13.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,17시~18시,21,17,38,30.0,31,13.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,13시~14시,27,14,41,22.5,52,13.0
시흥시, 13,포동차고지-은행초등학교,4,평일,09시~10시,32,34,66,20.0,28,13.0
시흥시, 13,포동차고지-은행초등학교,4,평일,16시~17시,31,34,65,20.0,28,13.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,21시~22시,41,54,95,27.5,108,13.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,22시~23시,32,40,72,20.0,53,13.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,23시~24시,27,51,78,22.5,52,13.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,16시~17시,21,20,41,30.0,44,13.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,12시~13시,21,19,40,30.0,51,13.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,13시~14시,37,36,73,27.5,108,12.0
시흥시, 26-1,능곡공영차고지-한국산업기술대.시흥터미널,4,평일,09시~10시,30,44,74,20.0,51,12.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,19시~20시,19,26,45,30.0,31,12.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,15시~16시,28,41,69,20.0,52,12.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,11시~12시,12,7,19,50.0,32,12.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,09시~10시,19,15,34,30.0,31,12.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,09시~10시,77,62,139,15.0,121,12.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,13시~14시,29,36,65,20.0,52,12.0
안산시, 320,경원여객-여의도환승센터(1번승강장),4,평일,23시~24시,78,108,186,15.0,121,12.0
광명시, 2(광명),스타필드시티부천-안양역,4,평일,05시~06시,108,59,167,8.0,90,12.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,16시~17시,38,28,66,27.5,108,12.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,15시~16시,80,50,130,15.0,121,12.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,20시~21시,76,125,201,15.0,121,12.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,18시~19시,5,7,12,180.0,92,12.0
시흥시, 13,포동차고지-은행초등학교,4,평일,20시~21시,30,29,59,20.0,28,12.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,21시~22시,5,0,5,180.0,92,12.0
시흥시, 13,포동차고지-은행초등학교,4,평일,10시~11시,28,27,55,20.0,28,12.0
시흥시, 70,배곧누리초.중흥S클래스-시흥푸르지오6차,4,평일,14시~15시,24,22,46,25.0,38,12.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,12시~13시,28,37,65,20.0,33,12.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,10시~11시,43,58,101,20.0,92,12.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,10시~11시,20,19,39,30.0,42,12.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,07시~08시,20,14,34,30.0,31,12.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,11시~12시,19,15,34,30.0,42,12.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,17시~18시,19,19,38,30.0,51,12.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,20시~21시,20,22,42,30.0,44,12.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,14시~15시,19,24,43,30.0,51,12.0
시흥시, 530,능곡공영차고지-여의도환승센터(1번승강장),4,평일,23시~24시,49,64,113,20.0,99,12.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,11시~12시,45,36,81,20.0,92,12.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,13시~14시,30,20,50,20.0,33,12.0
안산시, 30-2,오이도차고지-목감중심상업지구,4,평일,23시~24시,102,123,225,12.5,128,12.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,14시~15시,19,14,33,30.0,42,12.0
시흥시, 99-3,오이도역-MTV웨이브파크서측,4,평일,21시~22시,28,37,65,20.0,33,12.0
시흥시, 16,은계아란트리-인천대공원역,4,평일,22시~23시,30,35,65,20.0,20,12.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,14시~15시,46,55,101,20.0,92,12.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,16시~17시,23,16,39,22.5,51,11.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,15시~16시,18,25,43,30.0,44,11.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,14시~15시,18,11,29,30.0,44,11.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,18시~19시,41,42,83,12.5,23,11.0
시흥시, 13,포동차고지-은행초등학교,4,평일,14시~15시,26,28,54,20.0,28,11.0
시흥시, 28,정왕역환승센터-MTV웨이브파크서측,4,평일,13시~14시,18,16,34,30.0,44,11.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,21시~22시,11,11,22,50.0,32,11.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,10시~11시,35,42,77,27.5,108,11.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,10시~11시,68,77,145,15.0,121,11.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,09시~10시,34,66,100,27.5,108,11.0
광명시, 39,매화초등학교-개봉역,4,평일,23시~24시,25,44,69,20.5,45,11.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,09시~10시,17,22,39,30.0,51,11.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,16시~17시,18,19,37,30.0,51,11.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,06시~07시,17,9,26,30.0,31,11.0
시흥시, 5200,시흥우체국.센트럴병원-신도림역,4,평일,15시~16시,42,47,89,20.0,92,11.0
시흥시, 3500,오이도차고지-서울대입구역,4,평일,10시~11시,25,50,75,20.0,52,10.0
안산시, 5,경원여객-안산역,4,평일,06시~07시,23,16,39,20.0,34,10.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,23시~24시,40,38,78,17.5,85,10.0
시흥시, 36,시흥시청후문.종합일자리센터-은계초등학교.사랑스러운교회,4,평일,21시~22시,16,16,32,30.0,51,10.0
안산시, 30,오이도차고지-광덕중학교,4,평일,23시~24시,36,37,73,22.5,99,10.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,12시~13시,22,26,48,22.5,52,10.0
시흥시, 31,포동차고지-부천소방서.부천대학사거리,4,평일,23시~24시,38,57,95,12.5,44,10.0
시흥시, 97,푸르지오6차후문-능곡어울림센터.능곡중,4,평일,05시~06시,23,21,44,20.0,53,10.0
시흥시, 25,오이도차고지-정왕역환승센터,4,평일,10시~11시,10,16,26,50.0,32,10.0
안산시, 35,경원여객안양차고지-중앙역앞,4,평일,23시~24시,4,14,18,180.0,92,10.0
안산시, 5609,그랑시티자이214동앞-여의도환승센터(2번승강장),4,평일,05시~06시,32,1,33,27.5,108,10.0
시흥시, 26,시흥우체국.센트럴병원-신천동,4,평일,11시~12시,22,28,50,35.0,96,10.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,20시~21시,40,38,78,12.5,23,10.0
시흥시, 7,시흥푸르지오6차-정왕역환승센터,4,평일,19시~20시,28,22,50,17.5,4,10.0
시흥시, 13,포동차고지-은행초등학교,4,평일,12시~13시,24,18,42,20.0,28,10.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,21시~22시,66,64,130,15.0,121,10.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,15시~16시,40,40,80,12.5,23,10.0
시흥시, 3300,능곡공영차고지-강남역.역삼세무서,4,평일,00시~01시,32,47,79,22.5,92,10.0
시흥시, 15,시흥대야역-신천동,4,평일,20시~21시,24,22,46,20.0,19,10.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,22시~23시,62,59,121,15.0,121,10.0
시흥시, 60,한라비발디1차-신세계프리미엄아울렛,4,평일,19시~20시,38,38,76,12.5,23,10.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,16시~17시,14,3,17,30.0,31,9.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,12시~13시,15,10,25,30.0,31,9.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,20시~21시,14,17,31,30.0,31,9.0
시흥시, 13,포동차고지-은행초등학교,4,평일,06시~07시,22,20,42,20.0,28,9.0
부천시, G8808,송내역남부(광역버스)-KTX광명역5번출구,4,평일,08시~09시,14,19,33,30.0,31,9.0
시흥시, 21,오이도차고지-태영아파트,4,평일,23시~24시,32,33,65,25.0,107,9.0
시흥시, 13,포동차고지-은행초등학교,4,평일,11시~12시,22,23,45,20.0,28,9.0
시흥시, 15,시흥대야역-신천동,4,평일,15시~16시,22,20,42,20.0,19,9.0
안산시, 99,오이도차고지-삼천리마을앞,4,평일,22시~23시,36,57,93,17.5,85,9.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,11시~12시,19,23,42,22.5,51,9.0
안산시, 301,본오아파트앞-여의도환승센터(1번승강장),4,평일,12시~13시,58,61,119,15.0,121,9.0
시흥시, 29,정왕역환승센터-MTV웨이브파크서측,4,평일,13시~14시,14,18,32,30.0,42,9.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,10시~11시,20,23,43,22.5,52,9.0
시흥시, 3201,삼미시장-사당역3번출구,4,평일,15시~16시,20,16,36,22.5,51,9.0
시흥시, 3301,능곡공영차고지-사당역(중),4,평일,15시~16시,19,18,37,22.5,52,9.0
